Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:33:38,2018-04-28 12:33:44,6.285s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:33:44,2018-04-28 12:33:44,0.184s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:33:44,2018-04-28 12:33:45,0.230s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:45,2018-04-28 12:33:45,0.112s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:33:45,2018-04-28 12:33:47,2.004s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:33:47,2018-04-28 12:33:47,0.078s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:47,2018-04-28 12:33:47,0.091s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:47,2018-04-28 12:33:48,0.640s,PASSED
sendKeys,Chrome 65.0.3325.181,,2018-04-28 12:33:48,2018-04-28 12:33:51,3.662s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:51,2018-04-28 12:33:51,0.141s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:51,2018-04-28 12:33:51,0.095s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:33:51,2018-04-28 12:33:53,2.002s,PASSED
selectOptionByIndex,Chrome 65.0.3325.181,,2018-04-28 12:33:53,2018-04-28 12:33:54,0.526s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:33:54,2018-04-28 12:33:54,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 65.0.3325.181,,2018-04-28 12:33:54,2018-04-28 12:34:09,15.241s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:33:54,2018-04-28 12:34:01,6.653s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:01,2018-04-28 12:34:01,0.153s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:01,2018-04-28 12:34:01,0.354s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:01,2018-04-28 12:34:01,0.141s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:34:01,2018-04-28 12:34:03,1.492s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:03,2018-04-28 12:34:03,0.080s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:03,2018-04-28 12:34:04,0.749s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:34:04,2018-04-28 12:34:06,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:06,2018-04-28 12:34:06,0.056s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:06,2018-04-28 12:34:06,0.067s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:34:06,2018-04-28 12:34:06,0.074s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:34:06,2018-04-28 12:34:09,3.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:09,2018-04-28 12:34:09,0.316s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:34:09,2018-04-28 12:34:09,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-48,Chrome 65.0.3325.181,,2018-04-28 12:34:09,2018-04-28 12:34:21,12.044s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:34:09,2018-04-28 12:34:16,6.295s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:16,2018-04-28 12:34:16,0.206s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:16,2018-04-28 12:34:16,0.282s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:16,2018-04-28 12:34:16,0.142s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:34:16,2018-04-28 12:34:18,1.473s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:18,2018-04-28 12:34:18,0.088s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:34:18,2018-04-28 12:34:20,2.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:20,2018-04-28 12:34:20,0.124s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:20,2018-04-28 12:34:21,0.663s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.078s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.265s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.097s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.095s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.057s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.038s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:21,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-536,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:51,29.253s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:34:21,2018-04-28 12:34:28,6.844s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:28,2018-04-28 12:34:28,0.179s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:28,2018-04-28 12:34:29,0.205s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:29,2018-04-28 12:34:29,0.102s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-28 12:34:29,2018-04-28 12:34:31,1.837s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:34:31,2018-04-28 12:34:31,0.047s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:31,2018-04-28 12:34:31,0.089s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:31,2018-04-28 12:34:31,0.606s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:31,2018-04-28 12:34:31,0.047s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:34:31,2018-04-28 12:34:33,2.002s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:34:33,2018-04-28 12:34:33,0.075s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:33,2018-04-28 12:34:34,0.072s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:34:34,2018-04-28 12:34:37,3.002s,PASSED
"Statement - For ([i = 0, i <= 1, (i++)])",Chrome 65.0.3325.181,,2018-04-28 12:34:37,2018-04-28 12:34:48,11.632s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:34:48,2018-04-28 12:34:50,2.004s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:50,2018-04-28 12:34:51,0.367s,FAILED
