Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-03-29 12:52:26,2018-03-29 12:52:27,0.636s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:27,2018-03-29 12:52:27,0.114s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:27,2018-03-29 12:52:28,1.197s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:52:28,2018-03-29 12:52:28,0.074s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:28,2018-03-29 12:52:31,3.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:31,2018-03-29 12:52:31,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:31,2018-03-29 12:52:32,0.109s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:32,2018-03-29 12:52:32,0.141s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:32,2018-03-29 12:52:32,0.137s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:32,2018-03-29 12:52:32,0.151s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:32,2018-03-29 12:52:32,0.114s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:32,2018-03-29 12:52:32,0.091s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:32,2018-03-29 12:52:33,0.632s,PASSED
,,,,,,
Test Cases/TC-68,Chrome 65.0.3325.181,,2018-03-29 12:52:33,2018-03-29 12:52:43,10.339s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:33,2018-03-29 12:52:37,4.067s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:37,2018-03-29 12:52:37,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:37,2018-03-29 12:52:37,0.134s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:37,2018-03-29 12:52:37,0.104s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:37,2018-03-29 12:52:38,0.607s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:38,2018-03-29 12:52:39,0.635s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:52:39,2018-03-29 12:52:39,0.578s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:39,2018-03-29 12:52:39,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:39,2018-03-29 12:52:42,3.002s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-03-29 12:52:42,2018-03-29 12:52:43,0.136s,PASSED
Statement - Catch (Exception e),Chrome 65.0.3325.181,,2018-03-29 12:52:43,2018-03-29 12:52:43,0.000s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:43,2018-03-29 12:52:43,0.678s,PASSED
,,,,,,
Test Cases/TC-164,Chrome 65.0.3325.181,,2018-03-29 12:52:43,2018-03-29 12:53:02,18.605s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:43,2018-03-29 12:52:47,3.916s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:47,2018-03-29 12:52:48,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:48,2018-03-29 12:52:48,0.133s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:48,2018-03-29 12:52:48,0.113s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:48,2018-03-29 12:52:51,3.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:51,2018-03-29 12:52:51,0.131s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:51,2018-03-29 12:52:54,3.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:54,2018-03-29 12:52:54,0.132s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:54,2018-03-29 12:52:57,3.274s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:52:57,2018-03-29 12:52:57,0.080s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:57,2018-03-29 12:53:00,3.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:00,2018-03-29 12:53:01,0.125s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:01,0.133s,PASSED
switchToFrame,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:01,0.074s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:01,0.101s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:01,0.113s,PASSED
switchToDefaultContent,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:01,0.028s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:01,0.103s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:53:01,2018-03-29 12:53:02,0.656s,PASSED
,,,,,,
Test Cases/TC-143_Login_ValidLogin,Chrome 65.0.3325.181,User is able to log into the application when valid credentials are passed and be directed to Home Page,2018-03-29 12:53:02,2018-03-29 12:53:08,5.817s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:53:02,2018-03-29 12:53:06,4.067s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:06,2018-03-29 12:53:06,0.147s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:06,2018-03-29 12:53:06,0.137s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:53:06,2018-03-29 12:53:06,0.086s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:53:06,2018-03-29 12:53:07,0.620s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:53:07,2018-03-29 12:53:08,0.642s,PASSED
,,,,,,
Test Cases/TC-145_Login_InvalidLogin,Chrome 65.0.3325.181,Verify that user is able to log into the application when invalid username is passed (Username not existing in the system),2018-03-29 12:53:08,2018-03-29 12:53:13,5.202s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:53:08,2018-03-29 12:53:12,4.059s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:12,2018-03-29 12:53:12,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:53:12,2018-03-29 12:53:12,0.152s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:53:12,2018-03-29 12:53:12,0.086s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:53:12,2018-03-29 12:53:13,0.616s,PASSED
